timestamp	failure_type	file_id	file_name	cdn_path	error_message
2025-06-19T22:28:07.535902	processing_general	72b1ad0e-eb85-4b6d-baf5-8e08f1b4bdde	ZANWPrGaz-2012-68.pdf	cdn.caseon.io/ZANWPrGaz-2012-68.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.536322	processing_general	b646a8a1-31ec-41f0-b8dc-e88f33a67b4c	ZANWPrGaz-2012-78.pdf	cdn.caseon.io/ZANWPrGaz-2012-78.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.540488	processing_general	f8352c70-3876-40bc-87ac-352196b4d1df	ZANWPrGaz-2014-143.pdf	cdn.caseon.io/ZANWPrGaz-2014-143.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.546504	processing_general	7f57ef0c-823a-4aff-85b8-841b67db0473	ZANWPrGaz-2014-161.pdf	cdn.caseon.io/ZANWPrGaz-2014-161.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.546500	processing_general	2fee2ad1-bb1c-4e5e-8614-8db761bda814	ZANWPrGaz-2014-54.pdf	cdn.caseon.io/ZANWPrGaz-2014-54.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.547172	processing_general	9b4f7df7-6c4e-4060-bb84-eaa818b2cd3d	ZANWPrGaz-2014-34.pdf	cdn.caseon.io/ZANWPrGaz-2014-34.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.547679	processing_general	9e2984fa-8397-4bef-acbb-a04c4c927aff	ZANWPrGaz-2014-46.pdf	cdn.caseon.io/ZANWPrGaz-2014-46.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.548153	processing_general	57db41d8-dfb1-4c3c-b931-7c60613e28f0	ZANWPrGaz-2014-9.pdf	cdn.caseon.io/ZANWPrGaz-2014-9.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.554580	processing_general	0f04b01e-fdcc-4510-ba1e-0a85bf4b1f7b	ZANWPrGaz-2013-134.pdf	cdn.caseon.io/ZANWPrGaz-2013-134.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.555264	processing_general	48dbbfc0-3dc5-410e-9910-f39056e3fa39	PER-2011-46.rtf	cdn.caseon.io/PER-2011-46.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.556100	processing_general	a2059e9a-e046-487a-a56a-05c6c96e1a0a	PER-2011-14.rtf	cdn.caseon.io/PER-2011-14.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.558635	processing_general	79c6a982-e75f-4baa-a15f-eae93ee786ee	ZANWPrGaz-2013-78.pdf	cdn.caseon.io/ZANWPrGaz-2013-78.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.558845	processing_general	854e5099-ecf1-48fc-881c-fdd3a627be3b	ZANWPrGaz-2012-98.pdf	cdn.caseon.io/ZANWPrGaz-2012-98.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.559659	processing_general	49442953-733c-4858-9c8b-b6b23c1fcdc5	PER-2010-43.rtf	cdn.caseon.io/PER-2010-43.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.559675	processing_general	adf60508-7d51-440c-bf41-c3e8b41f4bff	PER-2010-36.rtf	cdn.caseon.io/PER-2010-36.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.560522	processing_general	af938f0c-b2dd-4c76-86b3-6007f4468b09	ZANWPrGaz-2013-16.pdf	cdn.caseon.io/ZANWPrGaz-2013-16.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.562529	processing_general	388402ea-2eb1-4914-b9f8-ec87a311bbf4	ZANWPrGaz-2014-149.pdf	cdn.caseon.io/ZANWPrGaz-2014-149.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.561826	processing_general	bb9e782d-8313-47a1-90b4-f6fc7e86539e	ZANWPrGaz-2015-21.pdf	cdn.caseon.io/ZANWPrGaz-2015-21.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.563062	processing_general	954f3a83-a80b-4a64-b076-42ee2a12b9fc	ZANWPrGaz-2014-37.pdf	cdn.caseon.io/ZANWPrGaz-2014-37.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.563996	processing_general	3dbbd09f-0481-4578-a178-c5e2c90ad95a	PER-2012-10.rtf	cdn.caseon.io/PER-2012-10.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.564071	processing_general	2ce5fdf1-2c37-4085-b25e-2e210037a247	PER-2012-26.rtf	cdn.caseon.io/PER-2012-26.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.564471	processing_general	7179e448-a3e5-462c-9366-d941a775b9a2	ZAGPPHC-2025-597.rtf	cdn.caseon.io/ZAGPPHC-2025-597.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.565337	processing_general	cacdfb6a-f7dd-4687-879c-3660676f219a	ZANWPrGaz-2014-3.pdf	cdn.caseon.io/ZANWPrGaz-2014-3.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.565788	processing_general	daaedc49-c754-4aa4-bedf-c492d50ab853	ZANWPrGaz-2013-60.pdf	cdn.caseon.io/ZANWPrGaz-2013-60.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.567322	processing_general	6a8dc4bb-44b3-4d64-9640-d6549a2103c8	PER-2011-6.rtf	cdn.caseon.io/PER-2011-6.rtf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.567819	processing_general	776ea8e1-574c-49e3-a66f-2f22ed950bf0	ZANWPrGaz-2012-73.pdf	cdn.caseon.io/ZANWPrGaz-2012-73.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.568284	processing_general	e5817e97-6801-43a7-8e1f-4cd322ec2f55	ZANWPrGaz-2012-64.pdf	cdn.caseon.io/ZANWPrGaz-2012-64.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.568723	processing_general	3dbd8d89-26a5-46e6-b2e3-b1457c1aecc1	ZANWPrGaz-2014-97.pdf	cdn.caseon.io/ZANWPrGaz-2014-97.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.569197	processing_general	5156da72-d42e-4616-ae16-c1a93f568ea4	ZANWPrGaz-2012-89.pdf	cdn.caseon.io/ZANWPrGaz-2012-89.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
2025-06-19T22:28:07.569627	processing_general	56d6eac7-5b62-44f2-8deb-2be93e12c756	ZANWPrGaz-2011-32.pdf	cdn.caseon.io/ZANWPrGaz-2011-32.pdf	Error processing RTF file: Cannot re-initialize CUDA in forked subprocess. To use CUDA with multiprocessing, you must use the 'spawn' start method
